time,l18,l30,isin,id,cs,cs_id,z,bvol,mv,eps,pe,tmin,tmax,pmin,pmax,py,pf,pl,plc,plp,pc,pcc,pcp,tno,tvol,tval,Buy_CountI,Buy_CountN,Sell_CountI,Sell_CountN,Buy_I_Volume,Buy_N_Volume,Sell_I_Volume,Sell_N_Volume,zd1,qd1,pd1,po1,qo1,zo1,zd2,qd2,pd2,po2,qo2,zo2,zd3,qd3,pd3,po3,qo3,zo3,zd4,qd4,pd4,po4,qo4,zo4,zd5,qd5,pd5,po5,qo5,zo5
12:29:16,سامان,بانک سامان,IRO3BSAP0001,22312990497291517,بانک‌ها و موسسات اعتباری,57,158000000000,1,706102000000000,588.0,7.6,4210,4470,4361,4470,4340,4470,4470,130,3.0,4469,129,2.97,4229,703320765,3142962040981,830,4,152,10,674170765,29150000,63043986,640276779,450,127924403,4470,4470,8171,1,1,4000,4465,0,0,0,4,105100,4460,0,0,0,1,5000,4450,0,0,0,4,27549,4390,0,0,0
13:31:23,فیروزا,صندوق ارمغان فیروزه آسیا-ثابت,IRT1FIRO0001,10795723506538053,صندوق سرمایه‌گذاری قابل معامله,68,4250000000,1,352286750000000,,,80302,85268,82891,82892,82785,82891,82892,107,0.13,82891,106,0.13,4202,247923702,20550738122184,1345,33,1696,48,62954927,184818074,44582307,203190694,4,900323852,82891,82892,40254204,2,9,15000918,82890,82893,206835,6,4,15010170,82889,82894,200000,1,2,15006037,82888,82895,304400,2,1,15000000,82887,82896,213133,7
12:29:58,خگستر,گسترش‌سرمایه‌گذاری‌ایران‌خودرو,IRO1GOST0001,48990026850202503,خودرو و ساخت قطعات,34,58808747000,1,159724556852000,106.0,25.6,2665,2829,2665,2808,2747,2713,2739,-8,-0.29,2716,-31,-1.13,4011,217093859,589711914659,1268,5,1129,5,205586228,11507631,194832534,22261325,2,20000,2730,2739,51652,1,1,183362,2720,2740,504841,4,2,254983,2718,2746,13856,1,3,190000,2716,2749,400000,1,5,413517,2715,2750,127964,3
12:29:57,کاما,باما,IRO1BAMA0001,4942127026063388,استخراج کانه‌های فلزی,13,42570000000,1,124389540000000,710.0,4.1,2862,3038,2862,3028,2950,2891,2967,17,0.58,2922,-28,-0.95,3989,272155613,795264196212,904,6,933,4,271142533,1013080,259764714,12390899,2,30000,2946,2967,300,1,3,70190,2945,2970,200000,1,1,2000,2940,2971,10000,1,1,70000,2932,2972,210000,2,11,2626129,2930,2993,400000,1
12:29:56,خنور,نورایستا پلاستیک,IRO3NIPZ0001,33716211077781594,خودرو و ساخت قطعات,34,4250000000,1,35147500000000,735.0,11.3,8080,8560,8080,8560,8320,8080,8530,210,2.52,8270,-50,-0.6,3890,29703111,245556642610,286,1,545,2,28783111,920000,29432635,270476,1,641,8520,8560,355815,24,7,865500,8510,8740,578,1,1,5306,8500,8760,180,2,1,5000,8490,8890,1500,1,1,2000,8480,9000,6727,7
12:27:19,فباهنر,مس‌ شهیدباهنر,IRO1BAHN0001,66772024744156373,فلزات اساسی,27,24583331714,1,253208316654200,1095.0,9.4,9710,10310,10120,10310,10010,10310,10310,300,3.0,10300,290,2.9,3798,112168025,1155181401100,919,5,948,11,41133025,71035000,58961788,53206237,648,17392494,10310,10500,500,1,15,265959,10300,10510,1000,1,4,4290,10290,10550,5800,1,7,22884,10280,10680,1500,2,9,50723,10270,10810,7864,3
12:29:55,اطلس,صندوق س.توسعه اطلس مفید-س,IRT3SATF0001,11427939669935844,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,100988000000000,,,96442,102406,97527,102406,99424,97527,102406,2982,3.0,100988,1564,1.57,3717,19455960,1964822358234,1577,9,663,8,16060193,3395767,7609293,11846667,489,2769517,102406,102497,472,4,5,16902,102405,0,0,0,2,2161,102403,0,0,0,2,4946,102400,0,0,0,4,1816,102398,0,0,0
12:29:56,بیدار,صندوق س سهامی بیدار-اهرمی,IRT1BIDF0001,44604318643489231,صندوق سرمایه‌گذاری قابل معامله,68,3000000000,1,76197000000000,,,23838,25824,24546,25824,24831,25000,25824,993,4.0,25399,568,2.29,3586,57590044,1462741773919,1016,7,826,2,56655561,934483,56570201,1019843,392,19974036,25824,26360,788,3,1,4300,25810,26410,26549,2,2,5471,25805,27100,57,1,1,1000,25804,27200,54,1,2,200000,25802,27410,101580,3
12:29:25,دوایکس,ص.س.اهرمی شاخصی کیان-س,IRT3DOXF0001,58108537439201620,صندوق سرمایه‌گذاری قابل معامله,68,2000000000,1,28358000000000,,,13253,14357,13600,14357,13805,13900,14357,552,4.0,14179,374,2.71,3558,76832169,1089373864631,737,3,733,1,73332169,3500000,76632169,200000,176,5981082,14357,14800,400,1,2,1651,14355,14837,132000,1,1,100000,14354,14850,400,1,1,4000,14353,17333,5000,1,5,67155,14351,18700,3175,2
13:22:07,ارزش مسکن,ص.س.املاک ومستغلات ارزش مسکن,IRT3RT010001,71945594172117613,صندوق سرمایه‌گذاری قابل معامله,68,165000000,1,5107905000000,,,29391,31207,29500,31207,30299,30789,31207,908,3.0,30957,658,2.17,3139,21873112,677130894180,577,1,527,1,21673112,200000,21073112,800000,98,5295145,31207,31679,25,1,1,500,31131,31696,25,1,2,5200,31101,31699,25,1,2,7729,31041,31810,580,1,4,3900,31040,31950,560,1
12:30:00,بترانس,ایران‌ ترانسفو,IRO1TRNS0001,46752599569017089,ماشین‌آلات و دستگاه‌های برقی,31,90000000000,1,254430000000000,690.0,4.1,2744,2912,2744,2891,2828,2772,2863,35,1.24,2827,-1,-0.04,3129,168075714,475098786370,658,10,715,8,158271075,9804639,142516994,25558720,2,75647,2862,2864,45000,2,3,74000,2860,2865,107008,1,1,49000,2856,2866,400000,1,1,3490,2854,2868,380452,1,1,5505,2851,2870,400000,1
12:30:00,سرو,صندوق س سروسودمند مدبران-سهام,IRT1SARV0001,64942549055019553,صندوق سرمایه‌گذاری قابل معامله,68,2500000000,1,69372500000000,,,26524,28164,26710,28164,27344,26710,28100,756,2.76,27749,405,1.48,3103,55663120,1544599171282,521,23,353,8,35591709,20071411,42898767,12764353,3,12041,28069,28164,63992,3,1,26635,28023,28749,1500,2,1,6861,28010,0,0,0,1,5000,27998,0,0,0,2,16598,27997,0,0,0
12:29:48,خبهمن,گروه‌بهمن,IRO1BHMN0001,26824673819862694,خودرو و ساخت قطعات,34,134637967000,1,230500199504000,197.0,8.7,1655,1757,1667,1744,1706,1681,1740,34,1.99,1712,6,0.35,2973,254679312,436099210329,741,4,441,7,163243175,91436137,121401458,133277854,2,22371,1737,1740,300000,1,4,459602,1734,1741,425891,2,5,603005,1733,1742,707571,4,8,1100000,1732,1743,300000,3,2,300000,1731,1744,872577,4
13:31:24,ریتون,صندوق س. کالای پاسارگاد,IRTKRITO0001,14035144070182412,صندوق سرمایه‌گذاری قابل معامله,68,6000000000,1,103440000000000,,,15941,19483,17200,17399,17712,17300,17220,-492,-2.78,17240,-472,-2.66,2963,50662953,873442683717,1004,18,405,2,36967897,13684333,21203413,29448817,254,23162633,17210,17219,11615,1,55,5013315,17209,17220,1731529,21,54,5003687,17208,17229,87249,2,65,5050110,17207,17230,1169862,13,55,5002280,17206,17242,293,1
13:28:23,کاخ,صندوق س کاخ-املاک,IRT1KAKH0001,71595553356620707,صندوق سرمایه‌گذاری قابل معامله,68,700002547,1,7858928595169,,,10710,11372,10928,11369,11041,10928,11345,304,2.75,11227,186,1.68,2952,50176850,563339230154,470,1,424,3,46176850,4000000,46518524,3658326,1,6000,11336,11340,42000,5,1,10000,11335,11346,101934,1,1,169,11333,11347,100000,1,1,10000,11330,11349,4400,1,2,170003,11329,11352,20000,1
12:29:57,کیمازی,کیمیا کالای رازی,IRO5KKRS0001,44092474955845186,مواد و محصولات دارویی,43,1605000000,1,24588600000000,1811.0,8.5,14940,15860,14940,15850,15400,15020,15300,-100,-0.65,15320,-80,-0.52,2938,7155716,109651793350,208,1,2314,6,6453631,702085,6062609,1093107,1,979,15290,15320,4688,6,1,1000,15260,15400,114,1,2,50329,15250,15450,1091,4,1,600,15230,15480,114,1,1,2752,15220,15490,1868,13
12:29:55,فسبزوار,پارس فولاد سبزوار,IRO1FSBZ0001,37284308569715577,فلزات اساسی,27,4000000000,1,177160000000000,13379.0,3.3,43200,45860,43200,45500,44530,45000,45090,560,1.26,44290,-240,-0.54,2932,15366805,680644903460,1175,6,586,4,14438606,928199,10540027,4826778,1,25162,45070,45090,174934,2,6,76740,45060,45100,500,1,4,10252,45050,45130,500,1,1,500,45040,45140,224,1,1,2000,45030,45150,500,1
12:29:50,همسنگ,صندوق س. شاخصی هم وزن همسنگ-س,IRT3HAMF0001,36002472163498476,صندوق سرمایه‌گذاری قابل معامله,68,2000000000,1,24180000000000,,,11485,12195,11742,12195,11840,11840,12195,355,3.0,12090,250,2.11,2917,72001436,870491361741,744,5,1022,8,65062341,6939095,34525886,37475550,30,1932554,12195,12205,10,1,7,74390,12194,12260,5000,1,2,20506,12192,12269,1730,2,2,14395,12173,12317,4500,3,2,20000,12169,12460,10000,1
12:29:58,کرماشا,صنایع پتروشیمی کرمانشاه,IRO1PKER0001,38437201078089290,محصولات شیمیایی,44,10587600000,1,514769112000000,6210.0,7.8,47950,50910,47950,50420,49430,50420,49500,70,0.14,48620,-810,-1.64,2902,32642072,1587141639070,962,19,787,14,18701897,13940175,30503913,2138159,1,41935,49480,49740,5000,1,2,4201,49300,49840,31598,1,2,13600,49290,49900,1469,2,1,500,49280,49950,7200,2,1,3000,49180,49960,11000,2
12:30:00,سخزر,سیمان‌ خزر,IRO1SKAZ0001,67327029014085707,سیمان، آهک و گچ,53,9300000000,1,47802000000000,762.0,6.7,5020,5320,5020,5280,5171,5260,5210,39,0.75,5140,-31,-0.6,2853,63832504,328179109300,976,7,642,4,60704316,3128188,53945744,9886760,4,45109,5200,5210,86051,2,2,25894,5190,5220,509600,10,5,189843,5180,5240,514149,4,1,7825,5170,5250,333495,12,11,231219,5160,5260,220160,6
12:29:26,ثبهساز,بهساز کاشانه تهران,IRO1BEKA0001,14744445176220774,انبوه‌سازی، املاک و مستغلات,70,40261574000,1,53789462864000,413.0,3.2,1260,1336,1326,1336,1298,1336,1336,38,2.93,1336,38,2.93,2775,392336699,524132979571,359,5,686,6,322902761,69433938,343170637,49166062,321,77739978,1336,0,0,0,1,5000,1335,0,0,0,1,35000,1334,0,0,0,1,37371,1333,0,0,0,1,100000,1332,0,0,0
12:29:28,شیران,س. صنایع‌شیمیایی‌ایران,IRO1SSIN0001,35796086458096255,محصولات شیمیایی,44,54433650000,1,405530692500000,1012.0,7.4,7080,7500,7240,7500,7290,7500,7500,210,2.88,7450,160,2.19,2712,103863136,773391696840,538,15,648,11,49028645,54834491,65066574,38796562,148,13393424,7500,0,0,0,2,104250,7450,0,0,0,2,5000,7440,0,0,0,2,80000,7430,0,0,0,4,78761,7420,0,0,0
12:29:55,پکویر,کویر تایر,IRO1KVRZ0001,7235435095059069,لاستیک و پلاستیک,25,13668828000,1,74085047760000,1267.0,4.3,5400,5720,5400,5520,5560,5400,5480,-80,-1.44,5420,-140,-2.52,2654,64431254,349033140180,888,6,573,7,49725689,14705565,51255063,13176191,2,14656,5450,5480,31668,2,1,3662,5440,5490,476025,9,3,215000,5420,5500,237433,7,9,95419,5410,5510,10000,2,24,390846,5400,5520,10903,3
12:29:57,شبصیر,تولیدات پتروشیمی قائد بصیر,IRO3BSRZ0001,68517032834363488,محصولات شیمیایی,44,10000000000,1,95900000000000,2242.0,4.3,9540,10120,9540,9780,9830,9540,9680,-150,-1.53,9590,-240,-2.44,2590,44368939,425700565070,814,6,351,9,38471144,5897795,26506995,17861944,4,25733,9650,9680,58228,2,1,4238,9640,9690,95634,3,2,2644,9630,9700,47586,1,4,213109,9620,9710,18000,1,5,139090,9610,9730,20110,4
13:31:24,کمند,صندوق س. با درآمد ثابت کمند,IRT1KMND0001,34718633636164421,صندوق سرمایه‌گذاری قابل معامله,68,10000000000,1,100080000000000,,,9948,10562,10008,10009,10255,10009,10009,-246,-2.4,10008,-247,-2.41,2535,256535615,2567458860615,1207,6,483,3,139916154,116566585,162575271,93907468,41,201025222,10008,10009,50670646,9,6,1039100,10007,10010,5001200,2,2,1000100,10006,10011,5000000,1,2,1000100,10005,10012,5000000,1,4,1428600,10004,10013,5000500,2
13:31:16,نقرسا,صندوق س.کالای پارسیان1,IRTKNGRS0001,47717365931256099,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,9987000000000,,,9278,11338,9928,10078,10308,10051,9976,-332,-3.22,9987,-321,-3.11,2525,31633709,315925637521,854,2,304,1,27377322,4216920,31494242,100000,2,4000,9977,9988,112371,2,1,6967,9976,9990,7600,1,2,44185,9975,10005,79865,1,1,500,9971,10007,51000,2,10,136311,9970,10010,2000,1
13:31:21,گوهر,صندوق س.کالای کیان,IRTKKIAN0001,12390706505809150,صندوق سرمایه‌گذاری قابل معامله,68,300000000,1,257145000000000,,,791775,967725,852500,862999,879750,860501,854849,-24901,-2.83,857150,-22600,-2.57,2459,845903,725065555526,1107,16,532,18,746353,95905,736426,105832,2,11,854849,854850,14734,1,1,95,854606,854900,15183,3,1,661,854605,856000,66369,1,1,200,854603,856404,13826,3,3,10085,854600,856405,299,2
12:28:29,زاگرس,پتروشیمی زاگرس,IRO3PZGZ0001,13235547361447092,محصولات شیمیایی,44,2400000000,1,223800000000000,6744.0,13.8,90550,96050,90550,96050,93300,90700,96050,2750,2.95,93250,-50,-0.05,2417,6326936,590093021700,906,1,532,5,5326936,1000000,4888821,1438115,195,870586,96050,0,0,0,127,2893050,96000,0,0,0,2,748,95950,0,0,0,3,2321,95900,0,0,0,3,4610,95850,0,0,0
13:31:18,همای,صندوق س همای آگاه-ثابت,IRT1HOMA0001,15494954332657697,صندوق سرمایه‌گذاری قابل معامله,68,10000000000,1,101330000000000,,,9817,10423,10133,10134,10120,10134,10133,13,0.13,10133,13,0.13,2401,206198001,2089434677678,682,3,751,3,66249245,139890161,104504521,101634885,212,201466826,10133,10134,53548073,87,12,5078872,10132,10135,1005000,2,6,5504000,10131,10136,1400000,2,7,5209203,10130,10137,1400000,2,6,5000713,10129,10138,1022139,4
12:29:56,ثاخت,بین‌المللی‌توسعه‌ساختمان,IRO1BSTE0001,17800036702302776,انبوه‌سازی، املاک و مستغلات,70,82308512000,1,41401181536000,38.0,13.2,488,518,491,516,503,501,502,-1,-0.2,503,0,0.0,2380,282930878,142298363695,454,0,304,3,282930878,0,186450535,96480343,2,30000,501,502,800000,2,4,807049,499,503,3357248,10,2,400000,498,504,1699552,5,2,112000,497,505,4000000,10,2,500000,496,506,990100,3
12:29:51,فسوژ,سوژمیران,IRO3SOJZ0001,56375665074210467,فلزات اساسی,27,2400000000,1,22776000000000,2575.0,3.7,8960,9500,9350,9500,9230,9500,9500,270,2.93,9490,260,2.82,2304,77924950,739871006610,463,9,365,8,74384157,3540793,63210783,14714167,165,13342831,9500,0,0,0,4,47404,9490,0,0,0,3,11080,9480,0,0,0,3,4195,9470,0,0,0,5,11467,9460,0,0,0
13:31:26,زر,صندوق س.پشتوانه طلای زرافشان,IRTKZARF0001,33254899395816171,صندوق سرمایه‌گذاری قابل معامله,68,200000000,1,153333400000000,,,708153,865519,762667,774000,786836,774000,764991,-21845,-2.78,766667,-20169,-2.56,2288,685655,525669193651,1077,13,353,17,560657,112016,654245,18428,1,15,764999,765999,261,1,1,64,764992,766000,5,1,1,6,764991,766401,9,1,1,10,764990,766703,5222,2,1,19,764979,766704,30000,1
12:29:16,زشگزا,شیر و گوشت زاگرس شهرکرد,IRO3ZMMZ0001,26259366519412975,زراعت و خدمات وابسته,1,960000000,1,28896000000000,4237.0,7.1,28900,30600,28900,30600,29750,30600,30600,850,2.86,30100,350,1.18,2226,13744839,413647184400,752,9,418,9,9155009,4589830,9832202,3912637,65,642611,30600,0,0,0,2,15788,30300,0,0,0,2,3627,30250,0,0,0,1,4850,30200,0,0,0,1,10000,30100,0,0,0
12:27:58,وخارزم,سرمایه گذاری خوارزمی,IRO1IKHR0001,7395271748414592,سرمایه‌گذاری‌ها,56,80000000000,1,310720000000000,544.0,7.1,3658,3884,3781,3884,3771,3884,3884,113,3.0,3884,113,3.0,2205,292122090,1134518047382,365,11,397,6,122022090,170100000,121379090,170743000,313,75153677,3884,4823,3962,1,3,28109,3883,6542,2899,1,1,10000,3847,0,0,0,1,59025,3846,0,0,0,2,130000,3845,0,0,0
13:31:25,آتش,صندوق س.کالای کهکشان فیروزه,IRTKATSH0001,56987424987755487,صندوق سرمایه‌گذاری قابل معامله,68,4000000000,1,128128000000000,,,29700,36298,31800,32599,32999,32222,32000,-999,-3.03,32032,-967,-2.93,2198,28235506,904453420694,542,26,218,12,22722514,5400565,9701205,18421874,1,623,32001,32002,48705,1,14,68118,32000,32011,42457,2,5,23704,31999,32012,34676,1,2,20196,31998,32014,50000,1,1,32,31995,32018,79782,3
12:29:58,داترا,آترا زیست آرای,IRO1DTRA0001,11996454048142959,مواد و محصولات دارویی,43,5745000000,1,23836005000000,600.0,6.9,4077,4329,4077,4298,4203,4077,4195,-8,-0.19,4149,-54,-1.28,2163,19819675,82229342030,360,1,1462,1,19619675,200000,19094098,725577,1,1300,4191,4203,111,1,3,35448,4190,4204,485,1,1,200000,4186,4210,70125,2,1,3900,4185,4211,6584,2,3,16239,4182,4212,487,1
12:30:00,خودران,صندوق س صنایع مفید2-بخشی,IRT1KHOD0001,67261627618765635,صندوق سرمایه‌گذاری قابل معامله,68,2000000000,1,22366000000000,,,10707,11369,10867,11358,11038,11010,11314,276,2.5,11183,145,1.31,2122,46086554,515380882170,513,3,498,1,41843422,4243132,35350172,10736382,1,10000,11300,11314,43466,1,1,10000,11266,11315,1000,1,1,5000,11263,11316,101,1,1,10000,11254,11317,50000,1,2,5493,11253,11320,13500,1
12:30:00,دعبید,لابراتوارداروسازی‌  دکترعبیدی,IRO1ABDI0001,49054891736433700,مواد و محصولات دارویی,43,56000000000,1,627760000000000,1090.0,10.3,10570,11210,11210,11210,10890,11210,11210,320,2.94,11210,320,2.94,2100,97386683,1091704716430,211,14,56,6,36586683,60800000,986683,96400000,548,39146843,11210,0,0,0,3,6220,11200,0,0,0,2,10500,11180,0,0,0,2,5529,11000,0,0,0,1,2420,10900,0,0,0
13:31:26,زمرد,صندوق س.کالای زمرد بیدار,IRTKZOMR0001,64795751499397128,صندوق سرمایه‌گذاری قابل معامله,68,4000000000,1,99996000000000,,,23143,28285,24974,25647,25714,25222,24987,-727,-2.83,24999,-715,-2.78,2048,28515289,712846124469,486,21,179,18,13752094,14422461,8902173,19272382,3,31135,24988,24989,8003,1,1,7541985,24987,24990,300000,3,8,10066319,24986,24995,400000,4,8,9985459,24985,25000,297392,4,4,10002601,24984,25011,151697,2
12:29:51,خاور,ایران خودرو دیزل,IRO3IKDP0001,49270349234092953,خودرو و ساخت قطعات,34,111600000000,1,126666000000000,53.0,21.4,1114,1182,1114,1172,1148,1120,1152,4,0.35,1135,-13,-1.13,2047,226260210,256909345546,570,4,562,4,198776196,27484014,194325839,31934371,2,392312,1151,1154,15000,3,7,1102514,1150,1155,15000,3,3,33000,1148,1156,35000,7,3,720000,1147,1158,664080,4,6,184741,1146,1159,667432,2
12:29:51,فیروزه,صندوق شاخص30 شرکت فیروزه- سهام,IRT1CFIF0001,66036975502302203,صندوق سرمایه‌گذاری قابل معامله,68,800000000,1,17836800000000,,,21363,22683,21730,22600,22023,22080,22520,497,2.26,22296,273,1.24,2027,18959620,422727127766,288,10,219,6,11121694,7837926,14988235,3971385,1,50,22533,22541,99073,2,1,500,22495,22548,25361,1,1,9044,22484,22579,36689,1,1,64823,22480,22588,100020,1,1,4520,22470,22598,13201,2
13:29:57,سپر,صندوق س سپر سرمایه بیدار- ثابت,IRT1SEPR0001,17226661368470120,صندوق سرمایه‌گذاری قابل معامله,68,11600000000,1,494171600000000,,,41262,43814,42595,42650,42538,42595,42595,57,0.13,42601,63,0.15,2025,249787048,10641108700819,491,11,853,21,25143121,224643927,31167303,218619745,9,318671338,42595,42596,4027365,5,4,5063625,42594,42597,2448450,4,1,5000000,42593,42598,100000,1,3,5009944,42592,42599,100000,1,1,5000000,42591,42600,100000,1
13:22:24,کلید,صندوق س خانه آگاه-املاک,IRT1KLID0001,45292762906823004,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,14635000000000,,,13832,14686,14200,14686,14259,14300,14686,427,2.99,14635,376,2.64,1950,26732237,391227404827,428,0,564,1,26732237,0,26451230,281007,99,13986421,14686,14849,400,1,2,6670,14685,14888,10000,1,1,150944,14656,14930,10614,1,2,138,14643,14939,2340,2,1,2965,14638,14941,1000,1
